Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
255615.0412,1319.79,2.542387545,4,435.17,53.16,7.02,62.69,7.32,97.15,2.1,6.81,7.18,8.4,0,4,0,1,10,265777.1071,0
121815.294,550.0,1.0,3,842.98,40.93,6.57,9.39,10.87,93.58,1.87,1.93,3.55,4.36,0,0,0,1,14,41350.96088,0
175066.0783,692.27,2.547622191,2,262.8,6.96,8.34,93.11,5.14,86.05,2.02,2.66,5.72,6.18,0,0,0,1,16,87740.36472,0
210136.9152,1550.51,1.778125344,1,148.42,12.28,5.9,3.63,0.38,95.53,1.47,5.05,4.99,5.75,1,0,0,1,18,170877.0263,0
419274.0225,1452.3,2.608527841,3,433.51,45.29,6.01,46.3,12.0,89.47,1.94,6.36,0.64,2.64,0,4,0,1,19,402262.4583,1
343637.7017,904.28,2.204267787,3,193.62,68.72,8.69,40.06,0.97,93.38,1.73,6.47,7.14,4.64,1,2,0,1,-3,223737.1883,0
705372.4253,1614.62,3.411054319,3,450.9,44.33,6.48,51.83,18.55,92.28,1.56,5.21,0.72,3.23,0,4,0,1,5,601605.9602,1
264831.5196,705.09,1.174726728,2,50.75,43.91,6.93,9.54,19.27,93.73,1.72,6.24,4.65,4.38,0,2,0,1,4,217782.099,0
255525.2587,1074.67,2.188237447,3,779.04,20.57,7.67,49.21,0.23,90.12,1.36,3.85,5.0,4.72,0,1,0,2,23,186565.6936,0
104021.6679,1063.29,1.185947441,2,571.23,30.13,4.92,61.52,11.37,97.04,1.24,3.21,4.24,5.03,0,0,0,1,-1,29821.25359,0
194450.1547,1085.44,2.236150281,3,435.75,27.6,10.0,30.29,37.94,84.71,2.39,6.94,5.61,7.51,1,1,0,1,14,164797.5634,0
240155.1237,550.0,1.859648866,3,802.57,27.45,5.59,36.04,1.86,81.99,0.46,2.85,10.0,8.65,0,3,0,1,19,176268.6847,0
245731.7371,1188.92,3.7371569,1,835.27,23.92,3.12,71.35,22.24,89.93,2.05,3.79,3.47,6.14,0,3,1,1,17,278108.4628,0
103375.7614,645.52,1.522775532,1,102.29,29.06,6.4,66.46,11.87,94.6,0.76,3.14,4.92,4.85,0,0,0,2,33,26002.45001,0
223834.2497,550.0,1.701726784,4,97.11,0.22,7.03,44.48,15.23,88.59,1.51,6.66,7.24,6.32,0,3,0,1,19,186737.0976,0
219875.8803,574.93,1.340327819,2,487.75,37.67,5.85,113.69,12.02,88.18,2.32,2.16,8.86,5.83,0,0,1,1,19,124097.018,0
216777.2147,1278.78,2.20571496,1,60.41,63.64,6.68,107.66,54.34,99.9,1.63,4.37,2.49,3.62,1,2,0,1,18,142820.9241,1
139014.6639,1135.53,1.0,3,638.61,39.12,8.08,21.53,28.42,93.83,1.13,3.91,3.79,5.77,0,0,0,1,18,90044.63194,0
125901.3577,550.0,1.255136626,4,794.9,42.49,7.88,15.41,7.2,87.89,1.1,3.28,10.0,7.75,1,3,0,1,20,18463.1777,0
370523.9781,1065.64,1.502989955,3,398.25,21.77,6.68,43.63,3.27,90.97,0.37,3.12,10.0,9.48,0,3,1,1,6,247156.1343,1
253804.8412,713.07,1.0,1,845.74,5.94,5.76,11.88,15.63,92.62,1.55,2.51,2.8,5.68,0,0,0,2,19,284824.9774,0
235796.2815,632.84,1.0,4,676.1,35.64,7.85,19.53,20.04,92.7,1.01,4.24,6.49,7.73,0,4,1,1,17,140640.6131,0
419292.4776,1635.13,1.769192434,3,285.85,19.8,6.61,8.43,16.55,87.4,1.58,6.96,10.0,4.12,1,3,0,1,10,522381.8816,1
226301.7403,806.1,1.034883115,3,104.78,26.98,5.88,116.25,17.84,95.21,1.03,3.89,8.29,6.72,1,1,0,1,6,144965.064,0
159525.6989,1190.52,1.53048312,2,833.55,51.05,5.04,8.38,38.14,97.07,1.6,3.42,1.91,6.83,0,4,0,1,10,107890.3369,0
341988.3309,1134.91,5.76785894,3,153.37,8.77,8.62,8.26,10.22,92.24,1.92,5.12,5.04,5.33,1,3,1,1,7,597664.8735,1
337885.0451,1327.52,1.115901567,3,421.46,66.57,7.51,82.55,53.76,98.7,1.15,5.24,3.99,2.84,0,4,1,1,15,249294.424,1
222101.5906,1433.02,1.927975625,1,1066.27,45.39,6.24,61.39,4.39,89.06,2.15,4.41,10.0,9.19,0,2,0,2,35,98090.56106,0
197307.6923,1294.09,1.0,3,381.25,76.0,5.73,12.47,8.76,91.38,1.97,0.1,7.68,3.3,1,0,0,1,11,249572.5254,1
217365.301,665.95,2.250132936,4,1631.36,37.02,6.91,84.36,17.48,97.88,1.38,4.33,10.0,8.69,1,0,0,1,31,267431.2009,0
164865.8263,550.0,1.167339387,4,181.29,53.97,8.22,9.49,0.12,96.63,1.95,3.95,4.54,9.44,1,0,1,2,25,100673.0265,0
345892.9122,1138.59,2.868346219,3,699.57,32.34,5.35,39.02,19.99,98.06,1.51,4.89,4.03,5.48,0,2,1,1,18,360542.4726,1
307821.1758,550.0,2.111022108,4,892.35,11.89,7.97,28.18,19.23,96.91,1.39,4.76,3.81,6.87,0,3,1,1,18,241131.6307,1
112494.5377,550.0,1.0192618,2,249.64,28.0,7.78,37.67,23.21,91.28,2.13,3.79,8.08,9.23,1,0,1,2,33,32633.47564,0
126108.4073,662.79,2.085815753,2,403.94,65.46,7.45,36.21,26.34,99.09,0.48,6.12,8.18,5.29,0,3,1,1,7,67177.53037,0
288933.766,1256.23,1.597889491,5,9.5,59.45,8.51,33.06,6.6,91.82,1.16,7.65,10.0,6.57,0,3,0,1,13,373222.1191,1
201297.8057,992.01,1.0,3,491.68,34.03,5.61,77.53,18.6,94.58,1.61,5.34,8.32,8.83,0,4,1,1,13,131980.1464,0
283028.7124,550.0,1.992121476,2,331.56,23.64,3.49,73.67,43.44,88.2,1.97,1.33,7.62,7.09,1,0,0,1,19,164503.459,1
417832.9095,1127.89,3.08952377,4,511.23,56.71,9.26,60.94,21.87,91.94,1.15,6.06,0.27,2.16,1,0,0,2,43,325309.6099,1
140598.8579,550.0,1.0,2,426.87,44.32,5.38,52.36,24.62,88.2,1.98,4.47,1.15,2.67,1,3,0,2,34,95153.28566,1
298685.3339,885.92,2.359795125,3,528.28,38.86,6.68,35.15,25.29,90.66,1.07,6.25,7.29,8.03,1,1,0,1,21,452953.4969,1
115173.7373,605.11,1.0,3,372.46,39.48,3.63,8.32,4.26,93.74,1.52,2.24,7.5,6.52,0,3,0,2,33,16828.77238,0
527403.0778,1421.49,2.551228373,4,1145.54,5.94,10.0,62.74,3.17,92.67,1.45,6.33,6.17,7.72,0,0,0,2,28,1251494.924,1
312620.9171,1113.56,1.0,3,38.55,26.2,5.88,53.25,36.17,99.9,1.49,4.59,10.0,7.51,1,4,0,1,11,171896.0326,1
154387.13,1445.66,1.645937862,1,553.91,45.45,6.39,23.82,32.65,96.94,2.35,5.69,6.88,6.75,1,0,1,1,21,67504.40926,0
335231.6833,1779.61,1.0,3,928.87,39.14,6.49,107.07,46.13,97.68,1.37,5.72,4.94,5.94,0,3,1,2,38,344069.1853,1
448776.4174,1672.22,3.664116677,4,527.91,60.17,8.79,47.92,11.15,98.19,1.29,4.64,6.92,7.1,0,2,1,1,10,761087.4041,0
162349.4198,1572.71,1.0,1,323.24,61.86,3.34,85.1,1.45,94.68,1.17,3.23,3.31,4.37,0,3,0,1,22,64312.6194,0
543530.4933,2117.97,3.11077337,3,595.72,32.06,6.31,64.1,7.86,95.78,1.74,5.13,8.24,5.78,0,2,0,1,14,421200.9345,1
366259.8287,1196.2,1.064175982,4,136.35,31.07,10.0,15.11,11.92,99.9,1.62,7.95,6.02,5.88,1,1,0,1,6,308736.1876,1
176492.6957,550.0,1.0,2,172.25,25.83,6.14,18.11,10.22,95.01,2.11,5.07,0.32,2.11,0,4,0,1,8,112638.8583,0
802252.6132,2128.95,4.200452064,4,178.68,15.65,10.0,3.98,2.71,95.72,1.9,6.24,9.38,6.47,0,1,0,1,7,685933.2478,1
336760.6472,785.66,2.081815873,4,202.36,1.52,9.2,76.79,13.36,89.5,1.26,3.24,6.36,6.17,1,4,1,2,46,276838.2444,1
289280.6071,990.49,1.0,4,7.88,31.15,4.67,30.04,5.1,90.19,1.45,4.57,7.06,5.44,1,4,0,1,11,291430.6792,1
462140.1472,1930.82,2.627478048,3,958.8,14.83,7.53,62.72,15.61,93.6,1.48,4.99,8.77,7.02,0,4,0,1,15,356247.2172,0
196204.535,909.16,1.082539977,3,841.63,14.46,9.76,81.74,12.1,99.9,1.58,4.78,3.18,4.5,0,4,0,2,34,114450.9894,0
109108.3763,550.0,1.425762341,3,548.94,22.88,5.55,3.21,4.92,92.44,1.52,5.56,3.13,8.4,0,1,0,1,13,42201.73649,0
384034.3736,1660.73,2.462371258,2,304.76,12.55,9.18,26.25,30.23,96.54,1.49,4.24,8.1,6.23,0,3,0,1,4,329318.8029,1
267734.1461,1461.11,2.462371011,3,561.27,26.19,8.26,88.1,32.43,95.52,1.15,6.18,2.95,5.79,0,0,0,1,25,325260.9035,0
228863.4452,1412.23,4.6183379,2,827.51,35.62,8.64,55.21,52.57,87.69,1.61,2.78,1.8,5.25,0,1,1,1,9,319189.3256,0
691877.0097,1482.85,3.356286856,4,297.09,19.69,10.0,45.34,10.93,97.07,1.35,9.12,5.21,8.18,1,1,1,1,24,847344.1683,0
176915.476,817.86,1.0,3,303.63,38.3,6.26,38.8,34.85,88.44,1.54,4.02,5.09,5.31,1,3,1,1,8,56261.24089,0
277255.8684,1427.16,3.151038282,3,158.07,14.57,10.0,50.85,9.89,91.81,1.81,8.77,3.56,3.73,0,4,1,1,14,430257.3889,0
344786.63,550.0,1.298273291,2,1082.84,16.95,8.01,57.15,30.86,94.33,2.49,2.45,1.42,0.88,0,1,0,1,-6,300217.8701,1
281220.2829,797.88,2.99523134,2,718.12,72.84,5.29,74.97,16.2,86.42,1.78,3.48,8.36,5.93,0,1,0,2,44,292456.0706,1
644478.1921,2203.77,3.478018275,3,537.82,17.2,7.45,76.93,30.1,90.96,1.23,8.95,6.12,8.53,0,3,1,1,15,561083.7763,1
423572.605,1542.55,1.487850444,4,278.23,18.91,7.61,41.62,3.32,94.86,1.28,5.22,8.89,6.18,0,0,0,1,10,584656.2107,1
285175.2294,1114.3,2.049654213,4,821.15,52.77,4.7,16.89,5.29,86.69,2.98,3.24,2.24,3.88,0,1,0,1,15,312651.6828,1
463689.7188,2163.35,3.986764045,4,929.43,15.63,10.0,51.36,5.76,92.41,1.51,7.87,10.0,10.0,0,4,0,1,18,663990.8033,1
552185.9948,2018.97,2.865799987,3,565.31,49.35,6.71,25.93,20.71,90.83,1.04,5.39,6.08,6.57,0,1,1,1,16,604028.8823,1
213676.0506,777.79,1.845053485,3,165.77,38.98,3.83,21.42,2.71,95.59,1.63,5.06,6.46,1.22,0,1,1,1,24,131576.4719,1
225360.6897,1435.76,1.379788468,3,646.76,16.7,3.06,30.95,55.38,91.46,0.8,1.5,8.7,7.36,1,1,1,2,25,340882.036,1
463412.5911,1046.05,1.374955098,3,704.8,30.4,6.86,80.83,25.01,87.73,2.67,6.2,0.56,6.29,0,0,1,1,16,374669.6956,1
331226.1443,1067.87,1.920943228,3,217.9,47.16,7.27,24.71,25.61,99.9,0.97,4.0,5.63,4.34,1,1,0,1,14,286818.114,1
295184.9616,1524.01,2.403571916,3,658.44,40.87,5.96,140.11,21.12,97.62,1.28,3.76,6.36,8.12,0,2,0,1,7,421787.3001,1
579376.8411,1662.55,2.911695774,3,929.42,36.44,9.01,25.53,8.35,96.24,1.52,8.53,5.67,6.24,1,0,0,1,31,516049.376,1
407982.6534,1062.68,1.211424099,4,748.12,4.62,10.0,50.69,16.21,95.09,1.61,5.9,4.53,8.04,0,1,1,1,10,550501.5728,1
286713.1975,1505.34,3.019393022,2,584.56,47.24,7.67,44.81,10.4,93.79,1.48,3.99,7.22,10.0,0,0,1,2,25,272006.1005,1
244843.6422,876.12,1.725063976,4,1248.47,21.6,6.79,55.92,17.08,92.4,0.96,6.48,6.65,7.51,0,4,1,1,10,199628.4913,0
450049.6827,1929.23,3.255581475,5,564.42,51.54,10.0,11.34,2.89,96.37,1.56,8.9,5.26,5.02,0,2,1,2,22,741284.5407,1
372061.6469,778.36,3.746947837,4,774.95,54.21,8.73,40.27,2.15,99.9,0.15,3.52,7.81,5.82,1,3,1,1,16,593486.0153,1
151369.7369,727.95,1.82281539,3,358.09,14.56,7.2,60.61,47.94,92.23,1.68,4.77,2.36,3.08,0,0,1,2,38,92018.26896,0
221604.3822,1030.61,2.15919513,2,1131.48,21.85,5.54,35.21,28.41,99.9,1.3,5.05,7.72,4.6,1,2,0,1,6,200968.0919,0
452777.9337,1715.76,2.92128526,5,75.55,57.25,9.41,5.49,20.61,87.15,1.68,7.9,10.0,7.86,1,1,0,1,22,589037.7526,1
206891.4973,764.69,2.410240685,2,437.33,35.88,9.31,19.86,15.04,96.24,1.98,5.87,2.72,5.87,0,3,0,1,28,175352.0822,1
334199.9353,1289.46,1.087242539,4,667.17,41.11,8.56,46.35,23.49,86.95,1.36,5.52,4.9,6.95,0,1,1,1,8,226867.9175,1
340481.7284,1198.32,4.021616606,4,718.68,19.87,7.0,41.05,23.14,99.58,1.93,8.06,5.36,8.55,0,0,0,1,20,744935.5279,1
591379.3687,1434.95,4.578304533,3,1010.57,44.04,7.99,7.42,6.53,90.69,0.93,7.35,9.08,9.03,0,4,0,1,24,438645.6002,1
140569.2476,550.0,2.979532078,4,13.71,23.83,5.06,21.24,28.39,91.08,1.6,3.98,8.74,5.49,0,3,0,1,13,77031.59866,1
632980.112,1438.33,1.385886095,4,442.11,54.95,8.88,3.76,0.15,91.8,0.86,7.02,9.15,9.13,0,3,0,1,14,363240.0025,1
152376.5716,701.73,1.603980999,3,722.35,51.91,6.36,39.1,24.89,99.9,1.86,4.03,7.87,5.18,0,3,0,1,10,48779.107,0
203760.4846,891.84,2.272817764,3,731.06,68.74,7.61,31.8,9.57,97.41,2.07,2.42,7.12,7.52,0,2,0,1,19,170618.0334,0
108952.4699,813.45,1.0,2,185.01,44.54,8.16,13.08,19.98,99.9,1.41,4.08,9.96,9.24,0,1,0,1,11,-2857.780172,0
262495.0027,550.0,3.902923795,1,651.3,39.67,2.13,41.28,21.35,86.98,1.41,3.44,5.1,6.59,1,1,0,1,17,265818.8894,0
290802.8624,782.9,1.769098482,3,34.53,20.92,6.38,28.31,53.31,90.15,1.67,1.35,2.17,2.26,1,4,0,2,28,187398.6305,1
275140.2195,853.27,1.0,3,313.58,16.78,6.39,77.79,7.52,99.9,1.48,1.89,3.9,3.93,0,4,0,1,13,212468.2118,0
97658.68326,570.95,1.072237852,2,430.1,51.1,5.69,36.46,33.36,99.31,1.78,5.06,2.82,3.13,1,0,1,2,28,6299.684761,1
401614.5246,1798.19,3.577990837,3,424.89,2.61,7.74,5.6,6.65,98.31,1.02,6.16,10.0,6.19,0,1,1,1,10,566330.8753,1
135155.6964,628.62,1.28916747,2,149.27,39.59,8.4,43.09,12.47,87.0,2.03,1.62,6.32,5.66,0,0,0,1,21,29182.23155,0
246864.7171,1204.82,1.11531682,3,124.28,33.08,6.64,78.27,21.04,99.73,1.03,4.8,1.6,1.18,1,1,0,1,13,254095.1851,0
97058.08872,805.65,2.055810249,1,539.13,48.83,3.45,21.07,18.09,88.33,1.38,4.79,2.91,3.27,0,4,0,2,28,12089.47772,0
233534.837,1332.25,2.564572198,3,312.96,26.55,8.77,78.36,39.34,84.17,2.42,5.52,10.0,7.53,0,2,1,1,11,244259.2439,0
228448.203,1328.2,1.973600299,3,219.01,2.56,5.41,97.62,19.17,88.05,1.88,6.47,6.56,6.0,0,0,1,1,11,200765.2318,0
307325.5166,694.2,1.0,4,945.74,49.35,8.75,35.72,4.68,99.78,1.17,3.25,0.23,2.15,1,3,0,1,23,271988.8921,1
265414.2368,674.01,2.014329099,4,838.75,31.79,8.43,0.92,24.82,97.83,1.71,4.25,7.66,6.36,0,1,0,1,0,239196.0641,0
161529.1313,671.5,1.889336923,3,481.64,52.18,10.0,55.23,15.78,99.9,0.51,4.44,8.14,6.65,0,1,0,1,24,111106.3921,0
288071.6792,853.67,1.010867835,3,493.31,30.62,6.69,43.94,0.23,87.08,1.44,3.32,7.3,8.63,0,4,1,1,10,203135.0878,1
542695.4537,1325.64,1.99206173,3,568.87,43.44,5.55,9.83,17.53,87.37,1.47,2.06,1.28,7.2,0,2,0,1,18,386595.0828,1
434637.2054,1475.81,2.610201946,4,311.06,33.3,4.96,22.73,7.95,95.95,2.11,5.39,10.0,6.84,0,3,0,1,21,620410.1615,0
254110.0525,747.48,2.951104886,3,398.93,20.39,9.14,15.5,12.4,88.15,1.61,3.92,5.83,7.99,0,3,0,1,-2,339479.1861,0
263709.1885,550.0,4.843794741,3,388.91,29.48,5.18,113.37,19.92,91.76,1.48,6.23,6.96,4.93,0,4,0,1,14,292808.0281,0
139237.1177,605.01,1.417147037,3,474.55,43.92,4.74,92.74,19.35,97.08,1.6,3.44,4.3,5.68,0,4,0,1,14,36986.05814,0
339258.4368,1849.9,4.053479115,2,620.4,13.23,6.69,34.48,42.9,92.43,1.41,8.64,6.33,3.05,0,3,1,1,11,716894.2003,1
137343.7992,695.01,1.0,1,550.96,36.13,1.34,83.62,33.67,94.64,1.71,5.67,9.1,5.24,0,0,1,1,18,79031.0125,0
157550.5442,849.06,1.0,2,31.41,46.06,6.26,47.77,2.22,87.56,1.05,5.21,2.72,4.7,1,0,0,1,17,243261.6328,0
283083.6431,762.97,2.154758706,5,778.49,63.01,7.45,7.04,12.92,83.62,1.66,6.3,8.59,6.71,1,1,0,2,13,370892.6448,1
267810.5038,550.0,3.722478586,3,197.22,14.03,10.0,9.56,26.63,99.9,0.54,5.21,10.0,5.54,0,2,1,1,8,267771.3422,0
236381.0551,1028.83,1.894839593,4,739.36,10.24,7.93,65.38,23.16,99.9,1.63,5.05,5.28,5.87,0,1,1,1,11,350794.0185,0
297105.0299,1735.68,1.980561208,2,463.03,39.44,5.21,32.12,6.71,89.14,2.05,5.04,6.38,5.19,0,0,1,1,14,396915.404,1
185058.3866,728.37,2.083390644,2,95.08,63.51,3.96,81.29,2.55,92.63,1.72,4.62,5.71,5.12,0,2,0,1,14,77749.65986,0
274113.6555,1013.51,1.771119733,2,689.68,39.51,8.33,64.82,4.92,98.09,1.91,6.97,8.29,6.32,0,4,0,1,21,144328.0069,0
106055.4741,1325.44,1.0,2,103.62,38.13,4.02,54.77,20.97,96.27,1.52,2.96,4.22,6.84,1,1,1,1,3,16771.41779,0
259098.5476,1216.19,3.342599119,3,669.62,13.78,9.03,104.1,12.63,98.59,1.83,5.65,6.05,4.9,0,4,0,2,54,398740.4395,0
557907.882,1366.15,1.704649758,4,684.88,46.53,6.4,16.6,22.81,95.46,1.5,6.27,3.71,5.94,1,4,0,1,12,512985.9902,1
507694.0321,1875.77,1.0,4,300.89,31.67,7.05,39.17,1.02,97.53,1.96,6.08,10.0,8.21,1,0,1,1,13,394496.5785,1
468592.981,1412.1,1.503920906,3,331.92,44.88,6.25,52.27,8.39,97.78,1.75,7.36,5.41,6.2,0,2,1,1,24,387443.9559,1
147724.0952,742.07,1.0,3,865.78,43.01,4.24,61.23,50.05,96.97,1.62,2.85,7.17,5.56,0,1,1,1,14,26011.84819,0
617207.559,1001.8,2.172002994,4,904.57,23.34,8.27,58.05,4.44,92.17,0.64,5.69,6.43,3.77,0,4,0,1,13,712913.11,0
150575.7395,1117.44,1.267513421,3,654.84,31.69,7.04,84.53,28.75,92.97,2.01,2.41,1.75,3.06,0,4,0,2,10,117076.4938,0
314011.1561,1574.12,1.237139146,3,342.59,11.23,9.33,29.54,10.12,99.9,1.47,8.58,7.44,5.66,0,3,1,1,10,312060.9045,1
624890.7904,1636.28,2.548366988,3,964.29,24.94,10.0,11.8,16.8,95.6,0.95,7.65,6.69,8.65,0,1,1,1,18,435916.3472,1
402488.8464,1017.6,3.786214089,3,1050.06,27.09,6.65,16.16,21.63,95.73,1.31,4.92,6.67,4.84,1,0,0,1,12,408901.8994,0
211272.5621,960.83,2.062982041,2,448.31,45.95,9.23,26.01,11.82,94.96,1.82,4.91,2.12,4.74,0,4,0,1,15,160910.6681,0
186732.3028,554.97,1.340379319,4,749.92,8.98,8.11,54.91,24.61,91.56,1.61,4.24,7.72,6.26,0,0,0,1,16,133408.8112,0
238200.4947,1814.94,1.0,4,482.49,13.44,7.17,46.63,23.18,93.48,1.18,3.99,0.57,5.06,0,1,1,1,21,419202.6282,0
221693.1649,709.6,2.210287094,4,620.74,48.03,5.61,135.99,35.75,95.62,0.64,6.3,5.99,7.31,0,2,0,1,19,271168.2068,0
268212.9448,550.0,3.242699714,5,551.36,48.43,7.3,91.32,16.36,90.16,2.21,5.19,6.12,6.1,0,2,1,2,20,331910.059,1
100929.1341,550.0,1.0,2,187.32,39.29,10.0,33.51,12.31,89.05,1.64,5.71,7.57,7.57,0,3,1,1,14,38836.08427,0
332765.5843,2241.44,1.442875974,2,923.45,32.68,7.01,40.78,20.56,85.36,2.14,3.6,10.0,8.71,0,3,1,1,14,452388.3633,1
266465.0939,1139.31,1.945144839,4,882.94,65.66,6.72,75.51,12.12,94.05,0.79,5.59,7.91,8.54,0,1,1,1,15,347956.1303,1
667923.2014,1390.12,3.322871077,6,563.31,24.52,9.16,20.39,3.17,86.53,0.31,5.89,10.0,5.99,0,4,0,1,14,698729.6476,1
499542.613,1703.66,1.709194379,4,453.99,33.86,10.0,41.23,12.36,99.34,1.66,7.64,8.58,7.03,0,2,0,1,9,415989.185,1
616482.7778,1999.62,1.360429527,4,793.89,7.78,9.89,106.8,7.76,99.1,2.23,6.9,6.69,7.36,0,3,0,1,16,418452.767,1
158839.4141,550.0,1.620942638,2,623.76,29.13,3.35,29.17,7.75,85.2,1.7,4.02,9.07,4.62,1,2,0,1,11,47072.52054,0
152547.8006,672.46,2.147579669,2,292.67,42.51,4.47,138.06,23.04,85.39,1.16,2.68,0.7,2.81,0,3,0,1,6,88332.07487,1
158142.7112,550.0,2.279051647,2,33.57,36.28,4.75,85.2,15.28,89.68,1.07,3.34,5.02,3.34,1,0,1,2,33,75275.05151,0
177184.5331,900.88,1.0,3,603.9,38.38,4.06,133.5,30.8,93.17,2.29,3.49,4.1,5.64,0,3,0,1,26,185735.6973,0
182751.0539,1245.26,1.842217854,1,116.53,51.9,6.72,69.73,1.5,91.22,2.29,4.96,2.35,6.18,0,0,0,1,18,89342.32242,1
246595.8337,550.0,2.141037034,4,249.07,14.86,10.0,19.63,22.39,98.22,2.05,8.64,6.69,9.06,0,2,0,1,9,198563.0132,0
363769.477,1341.95,2.324943387,5,563.23,20.14,10.0,3.43,10.24,98.17,0.84,6.72,8.45,7.75,0,0,0,1,9,607058.0553,0
679963.9132,1736.87,3.440438922,4,422.22,41.8,9.81,17.09,25.81,94.28,0.66,7.24,8.83,7.87,0,1,0,1,-1,516534.8996,1
184014.233,1151.89,1.0,2,782.58,70.69,3.03,63.99,22.19,94.01,1.02,3.27,2.47,3.65,0,0,0,1,23,113773.1377,0
134947.6784,571.32,1.0,1,46.44,6.49,5.28,40.84,14.63,88.62,1.5,1.01,0.68,4.06,0,2,0,1,11,49422.98281,0
185795.1425,1507.02,1.885689482,1,976.97,37.08,8.02,3.15,5.19,84.35,1.55,6.75,10.0,7.08,1,3,0,2,38,106538.3272,0
494738.6014,1242.76,3.143951015,5,351.61,70.57,6.81,36.03,26.88,87.91,2.17,4.52,2.18,6.63,0,0,0,1,16,452685.4072,1
152833.1358,550.0,2.027882387,2,489.29,20.3,7.12,21.14,6.84,99.04,1.65,4.43,6.99,4.9,0,4,0,1,16,107897.3555,0
739123.5425,2344.1,1.847602324,3,236.44,73.21,10.0,25.91,4.75,89.36,1.56,9.83,10.0,8.33,0,2,0,1,9,761403.7812,1
155707.1319,550.0,2.304389506,3,421.49,25.07,6.46,67.29,20.29,92.0,1.14,5.77,5.33,7.24,0,2,0,1,10,61972.57472,0
402029.5958,694.21,3.480775339,3,688.34,27.12,9.72,100.3,14.72,99.49,0.88,5.91,4.44,4.04,0,4,1,1,6,271877.9809,1
376196.276,1190.2,1.671230273,3,670.03,29.32,5.74,59.45,5.15,87.59,2.44,6.68,6.24,5.08,0,0,0,1,13,296759.7975,0
320726.3276,1786.61,1.863391522,3,586.33,17.74,5.86,34.16,4.07,91.06,1.81,5.42,4.45,2.85,0,1,0,1,22,342434.3873,1
397769.4092,550.0,3.354694913,4,535.11,28.57,9.6,21.35,4.71,89.77,1.19,5.7,2.73,2.63,0,3,1,1,15,294755.6216,1
168483.329,1384.97,1.0,2,699.9,51.49,8.9,70.86,21.75,97.7,2.19,7.43,4.04,5.19,0,3,0,2,28,64037.52255,0
371386.4164,684.47,3.076438976,3,801.58,12.23,8.62,26.23,28.47,94.7,2.03,5.3,2.98,5.24,0,4,0,1,18,200173.7523,1
680967.5893,1364.29,2.337373745,4,288.29,35.01,10.0,31.27,6.03,91.78,1.19,8.52,3.79,9.09,1,1,1,2,42,537310.9652,1
541235.5038,1269.76,4.197600663,3,1009.57,57.27,6.62,42.51,4.98,96.55,0.89,4.73,4.26,5.63,0,0,0,1,19,513710.683,0
190679.4116,1572.67,2.568497877,1,176.02,3.27,5.76,123.41,35.23,95.63,0.8,5.15,3.81,5.06,1,0,0,2,32,201056.8308,0
398607.9416,1756.64,1.672213313,3,946.52,12.64,4.63,61.67,3.9,97.82,2.12,4.31,7.72,6.36,0,3,1,1,19,369492.5236,1
127798.6831,550.0,1.543216976,4,888.51,17.61,6.81,17.51,6.37,93.86,1.33,3.54,2.11,2.3,0,4,0,1,15,46233.16324,0
348708.1724,1393.42,2.503858343,3,708.88,0.91,5.25,11.7,0.8,99.9,1.76,5.33,2.11,4.89,0,2,0,1,14,243243.8481,1
313865.4735,607.23,2.751643512,4,468.05,52.82,6.96,21.4,5.78,93.91,1.66,2.53,6.57,10.0,0,0,1,1,13,273394.1754,1
360685.8504,650.36,1.82733321,3,164.98,34.92,4.86,29.36,26.71,84.31,1.77,3.85,3.61,3.54,0,0,0,1,8,237118.8341,1
149533.4247,550.0,1.722360824,4,697.31,36.49,5.96,30.3,23.89,84.98,0.67,3.17,5.1,3.29,0,3,0,1,8,73425.08501,0
375795.8439,891.62,2.994777105,4,453.52,55.85,7.33,40.38,1.34,94.88,1.23,2.34,3.92,2.94,1,1,0,1,29,287370.1636,1
407908.1051,1646.74,1.724571339,3,359.69,61.03,6.43,35.46,27.57,88.33,2.17,5.57,3.94,5.51,1,1,0,1,18,265148.8427,1
431606.9747,978.37,2.662769944,3,1137.92,9.61,6.12,21.03,28.79,91.3,1.64,4.44,5.86,3.24,0,1,0,1,9,265137.7168,1
120656.4199,550.0,1.292995806,2,289.13,63.59,5.43,18.13,29.97,85.3,1.43,3.39,8.84,6.78,0,3,1,1,16,50914.02599,0
149113.8024,731.56,1.42810744,3,1104.37,13.16,7.02,30.99,49.6,94.38,1.18,2.57,7.54,6.26,0,3,0,1,18,61498.245,1
336337.8924,651.31,2.397083736,3,1028.26,47.49,5.72,12.85,31.27,96.06,1.31,6.07,6.91,8.22,0,2,0,1,23,265067.8392,1
411731.8548,1838.9,1.92162992,3,510.38,25.36,7.88,65.43,16.96,92.56,1.04,8.15,0.4,2.0,0,0,0,1,10,475354.4819,1
126781.413,579.44,1.1366348,2,511.53,43.53,7.57,46.21,8.27,90.16,1.52,3.62,7.11,5.3,0,3,0,1,14,42451.65761,0
